adName,大类,wgs84_lng,wgs84_lat
新城区,政府机构及社会团体,108.968349,34.293716
新城区,政府机构及社会团体,108.984317,34.277131
新城区,政府机构及社会团体,108.98432,34.277125
新城区,政府机构及社会团体,108.984235,34.276913
新城区,政府机构及社会团体,108.986426,34.277615
新城区,政府机构及社会团体,108.985773,34.277056
新城区,政府机构及社会团体,108.973842,34.280524
新城区,政府机构及社会团体,108.949049,34.275349
新城区,政府机构及社会团体,108.948421,34.275081
新城区,政府机构及社会团体,109.003179,34.29057
新城区,政府机构及社会团体,108.973675,34.272396
新城区,政府机构及社会团体,108.97009,34.28942
新城区,政府机构及社会团体,108.977563,34.29614
新城区,政府机构及社会团体,108.969887,34.289417
新城区,政府机构及社会团体,108.947664,34.282431
新城区,政府机构及社会团体,108.967151,34.292547
新城区,政府机构及社会团体,108.967231,34.292589
新城区,政府机构及社会团体,108.94773,34.282441
新城区,政府机构及社会团体,108.951024,34.276081
新城区,政府机构及社会团体,108.980654,34.289845
新城区,政府机构及社会团体,108.979132,34.294725
新城区,政府机构及社会团体,108.984432,34.286852
新城区,政府机构及社会团体,108.97951,34.286828
新城区,政府机构及社会团体,108.947945,34.282272
新城区,政府机构及社会团体,108.951137,34.276069
新城区,政府机构及社会团体,108.952805,34.27593
新城区,政府机构及社会团体,108.952991,34.275364
新城区,政府机构及社会团体,108.997562,34.275893
新城区,政府机构及社会团体,108.983416,34.29054
新城区,政府机构及社会团体,108.983329,34.290596
新城区,政府机构及社会团体,108.983319,34.290342
新城区,政府机构及社会团体,108.982291,34.295898
新城区,政府机构及社会团体,108.983104,34.294831
新城区,政府机构及社会团体,108.982093,34.295066
新城区,政府机构及社会团体,108.986115,34.287919
新城区,政府机构及社会团体,108.988579,34.291044
新城区,政府机构及社会团体,108.989431,34.291155
新城区,政府机构及社会团体,108.985616,34.28722
新城区,政府机构及社会团体,108.982283,34.295785
新城区,政府机构及社会团体,108.94952,34.276571
新城区,政府机构及社会团体,108.991038,34.279394
新城区,政府机构及社会团体,108.991056,34.279139
新城区,政府机构及社会团体,108.991373,34.2783
新城区,政府机构及社会团体,108.993024,34.276166
新城区,政府机构及社会团体,108.970099,34.289419
新城区,政府机构及社会团体,108.969898,34.289417
新城区,政府机构及社会团体,108.987868,34.294688
新城区,政府机构及社会团体,108.948019,34.282834
新城区,政府机构及社会团体,108.951139,34.276055
新城区,政府机构及社会团体,108.97756,34.289336
新城区,政府机构及社会团体,108.979626,34.286761
新城区,政府机构及社会团体,108.97802,34.294784
新城区,政府机构及社会团体,108.979626,34.286761
新城区,政府机构及社会团体,108.947692,34.282363
新城区,政府机构及社会团体,108.952971,34.27567
新城区,政府机构及社会团体,108.997581,34.27524
新城区,政府机构及社会团体,108.94482,34.284699
新城区,政府机构及社会团体,108.94872,34.277285
新城区,政府机构及社会团体,108.952073,34.288278
新城区,政府机构及社会团体,108.949446,34.294808
新城区,政府机构及社会团体,108.950531,34.296372
新城区,政府机构及社会团体,108.950515,34.29642
新城区,政府机构及社会团体,108.945682,34.280093
新城区,政府机构及社会团体,108.952259,34.280277
新城区,政府机构及社会团体,108.955583,34.277362
新城区,政府机构及社会团体,108.950514,34.296233
新城区,政府机构及社会团体,108.950759,34.296578
新城区,政府机构及社会团体,108.952563,34.278749
新城区,政府机构及社会团体,108.991411,34.284681
新城区,政府机构及社会团体,108.991291,34.284613
新城区,政府机构及社会团体,108.968008,34.291533
新城区,政府机构及社会团体,108.945708,34.28223
新城区,政府机构及社会团体,108.944484,34.282332
新城区,政府机构及社会团体,108.96353,34.275455
新城区,政府机构及社会团体,108.944943,34.281259
新城区,政府机构及社会团体,108.945,34.281464
新城区,政府机构及社会团体,108.945175,34.282182
新城区,政府机构及社会团体,108.945122,34.28123
新城区,政府机构及社会团体,108.944997,34.281451
新城区,政府机构及社会团体,108.968907,34.291126
新城区,政府机构及社会团体,108.994599,34.279785
新城区,政府机构及社会团体,108.950878,34.280222
新城区,政府机构及社会团体,108.957258,34.280091
新城区,政府机构及社会团体,108.951604,34.279991
新城区,政府机构及社会团体,108.954712,34.2786
新城区,政府机构及社会团体,108.994617,34.279796
新城区,政府机构及社会团体,108.994675,34.279755
新城区,政府机构及社会团体,108.950887,34.278974
新城区,政府机构及社会团体,108.950646,34.278984
新城区,政府机构及社会团体,108.950646,34.278984
新城区,政府机构及社会团体,108.950646,34.278985
新城区,政府机构及社会团体,108.955653,34.277305
新城区,政府机构及社会团体,108.947688,34.28804
新城区,政府机构及社会团体,108.994252,34.279183
新城区,政府机构及社会团体,108.951945,34.279789
新城区,政府机构及社会团体,108.994664,34.279595
新城区,政府机构及社会团体,109.001824,34.286558
新城区,政府机构及社会团体,109.001718,34.284808
新城区,政府机构及社会团体,109.001827,34.286555
新城区,政府机构及社会团体,109.004715,34.288887
新城区,政府机构及社会团体,109.009132,34.286929
新城区,政府机构及社会团体,109.003845,34.28362
新城区,政府机构及社会团体,109.009167,34.286541
新城区,政府机构及社会团体,109.003214,34.28496
新城区,政府机构及社会团体,109.003814,34.285681
新城区,政府机构及社会团体,109.002048,34.284053
新城区,政府机构及社会团体,109.00806,34.287036
新城区,政府机构及社会团体,109.008046,34.286963
新城区,政府机构及社会团体,109.008023,34.286842
新城区,政府机构及社会团体,109.007609,34.28673
新城区,政府机构及社会团体,109.002704,34.283625
新城区,政府机构及社会团体,109.00283,34.283534
新城区,政府机构及社会团体,108.982207,34.297473
新城区,政府机构及社会团体,108.978414,34.297001
新城区,政府机构及社会团体,108.981728,34.296772
新城区,政府机构及社会团体,108.949483,34.299034
新城区,政府机构及社会团体,108.994559,34.279686
新城区,政府机构及社会团体,108.998356,34.278154
新城区,政府机构及社会团体,109.016377,34.289559
新城区,政府机构及社会团体,108.994679,34.279857
新城区,政府机构及社会团体,109.016545,34.289569
新城区,政府机构及社会团体,109.000971,34.276758
新城区,政府机构及社会团体,108.998463,34.278064
新城区,政府机构及社会团体,108.99783,34.278186
新城区,政府机构及社会团体,109.001099,34.276956
新城区,政府机构及社会团体,108.992984,34.285614
新城区,政府机构及社会团体,108.998103,34.278034
新城区,政府机构及社会团体,109.002039,34.283964
新城区,政府机构及社会团体,109.006456,34.285347
新城区,政府机构及社会团体,108.988335,34.278666
新城区,政府机构及社会团体,108.986119,34.284741
新城区,政府机构及社会团体,108.981601,34.284785
新城区,政府机构及社会团体,108.951059,34.269815
新城区,政府机构及社会团体,108.951279,34.265138
新城区,政府机构及社会团体,108.951199,34.265081
新城区,政府机构及社会团体,108.951271,34.2652
新城区,政府机构及社会团体,108.951574,34.266099
新城区,政府机构及社会团体,108.952194,34.266328
新城区,政府机构及社会团体,108.947384,34.266626
新城区,政府机构及社会团体,108.951675,34.265604
新城区,政府机构及社会团体,108.95163,34.268709
新城区,政府机构及社会团体,108.970627,34.272713
新城区,政府机构及社会团体,108.95103,34.265269
新城区,政府机构及社会团体,108.952804,34.265465
新城区,政府机构及社会团体,108.952822,34.265458
新城区,政府机构及社会团体,108.947491,34.268837
新城区,政府机构及社会团体,108.946999,34.264743
新城区,政府机构及社会团体,108.946918,34.269626
新城区,政府机构及社会团体,108.953657,34.265265
新城区,政府机构及社会团体,108.946673,34.266532
新城区,政府机构及社会团体,108.952136,34.264728
新城区,政府机构及社会团体,108.953768,34.268167
新城区,政府机构及社会团体,108.946673,34.266532
新城区,政府机构及社会团体,108.94675,34.266361
新城区,政府机构及社会团体,108.948366,34.269303
新城区,政府机构及社会团体,108.949978,34.264797
新城区,政府机构及社会团体,108.947638,34.266645
新城区,政府机构及社会团体,108.947062,34.266259
新城区,政府机构及社会团体,108.952821,34.265364
新城区,政府机构及社会团体,108.95349,34.265454
新城区,政府机构及社会团体,108.94665,34.266536
新城区,政府机构及社会团体,108.946913,34.266279
新城区,政府机构及社会团体,108.953469,34.265501
新城区,政府机构及社会团体,108.948545,34.264996
新城区,政府机构及社会团体,108.950909,34.265008
新城区,政府机构及社会团体,108.952986,34.268816
新城区,政府机构及社会团体,108.946673,34.266532
新城区,政府机构及社会团体,108.947709,34.269165
新城区,政府机构及社会团体,108.953417,34.265452
新城区,政府机构及社会团体,109.001764,34.286399
新城区,政府机构及社会团体,108.955125,34.276725
新城区,政府机构及社会团体,108.991324,34.284177
新城区,政府机构及社会团体,108.958789,34.281303
新城区,政府机构及社会团体,108.996413,34.277458
新城区,政府机构及社会团体,108.997552,34.275897
新城区,政府机构及社会团体,108.951265,34.277012
新城区,政府机构及社会团体,108.99148,34.283836
新城区,政府机构及社会团体,108.99348,34.29189
新城区,政府机构及社会团体,108.991884,34.283656
新城区,政府机构及社会团体,108.957869,34.278532
新城区,政府机构及社会团体,108.994996,34.278121
新城区,政府机构及社会团体,108.957738,34.277314
新城区,政府机构及社会团体,108.991396,34.28456
新城区,政府机构及社会团体,108.951584,34.276898
新城区,政府机构及社会团体,108.955237,34.276572
新城区,政府机构及社会团体,108.994095,34.279167
新城区,政府机构及社会团体,108.955508,34.277337
新城区,政府机构及社会团体,108.99348,34.29189
新城区,政府机构及社会团体,108.99148,34.283836
新城区,政府机构及社会团体,108.954963,34.276676
新城区,政府机构及社会团体,108.955703,34.277338
新城区,政府机构及社会团体,108.991884,34.283656
新城区,政府机构及社会团体,108.972612,34.279333
新城区,政府机构及社会团体,108.967019,34.284293
新城区,政府机构及社会团体,108.966313,34.279104
新城区,政府机构及社会团体,108.985708,34.277723
新城区,政府机构及社会团体,108.985529,34.277735
新城区,政府机构及社会团体,108.984141,34.277136
新城区,政府机构及社会团体,108.970091,34.289417
新城区,政府机构及社会团体,108.972577,34.279366
新城区,政府机构及社会团体,108.972577,34.279366
新城区,政府机构及社会团体,108.972485,34.279354
新城区,政府机构及社会团体,108.986112,34.284713
新城区,政府机构及社会团体,108.971983,34.278729
新城区,政府机构及社会团体,108.981476,34.285078
新城区,政府机构及社会团体,108.953477,34.27615
新城区,政府机构及社会团体,108.945044,34.276465
新城区,政府机构及社会团体,108.996388,34.277658
新城区,政府机构及社会团体,108.957883,34.278949
新城区,政府机构及社会团体,108.946202,34.284874
新城区,政府机构及社会团体,108.945873,34.275382
新城区,政府机构及社会团体,108.945782,34.284749
新城区,政府机构及社会团体,108.964121,34.275929
新城区,政府机构及社会团体,108.964115,34.275697
新城区,政府机构及社会团体,108.966385,34.285945
新城区,政府机构及社会团体,108.963705,34.276245
新城区,政府机构及社会团体,108.962026,34.280932
新城区,政府机构及社会团体,108.970269,34.275448
新城区,政府机构及社会团体,108.970323,34.275486
新城区,政府机构及社会团体,108.97514,34.27947
新城区,政府机构及社会团体,108.944638,34.285539
新城区,政府机构及社会团体,108.953074,34.274879
新城区,政府机构及社会团体,108.974891,34.291154
新城区,政府机构及社会团体,108.974902,34.291034
新城区,政府机构及社会团体,108.959685,34.277067
新城区,政府机构及社会团体,108.97946,34.275902
新城区,政府机构及社会团体,108.979252,34.276108
新城区,政府机构及社会团体,108.979252,34.276108
新城区,政府机构及社会团体,108.979252,34.276108
新城区,政府机构及社会团体,108.977023,34.278065
新城区,政府机构及社会团体,108.988345,34.277191
新城区,政府机构及社会团体,108.976802,34.278056
新城区,政府机构及社会团体,108.975008,34.291079
新城区,政府机构及社会团体,108.975146,34.291087
新城区,政府机构及社会团体,108.974461,34.289004
新城区,政府机构及社会团体,108.971027,34.286098
新城区,政府机构及社会团体,108.975566,34.291801
新城区,政府机构及社会团体,108.975138,34.289015
新城区,政府机构及社会团体,108.961423,34.276476
新城区,政府机构及社会团体,108.962016,34.275398
新城区,政府机构及社会团体,108.962019,34.275375
新城区,政府机构及社会团体,108.962001,34.275393
新城区,政府机构及社会团体,108.961997,34.275377
新城区,政府机构及社会团体,108.962405,34.27651
新城区,政府机构及社会团体,108.963368,34.275464
新城区,政府机构及社会团体,108.963443,34.27556
新城区,政府机构及社会团体,108.959719,34.277055
新城区,政府机构及社会团体,108.970927,34.295078
新城区,政府机构及社会团体,108.973782,34.290986
新城区,政府机构及社会团体,108.97415,34.289501
新城区,政府机构及社会团体,108.973103,34.288881
新城区,政府机构及社会团体,108.973002,34.288349
新城区,政府机构及社会团体,108.973772,34.291078
新城区,政府机构及社会团体,108.970284,34.287009
